Artist,es,en
Diversas orquestas del Mantaro,
Dolores Delirio,"Dolores Delirio es una banda de rock peruano formada en 1994, que ha logrado alcanzar muchoxito y reconocimiento caracterindose por su rock tico siniestro y subterneo, la banda tras algunos cambios internos actualmente es conformada por Ricardo Brenneisen en voz, Jo Inan en bajo (estos dos primeros son losnicos dos miembros originales de la banda) Joe Silva Quiroz en guitarra y Arturo os en batea."
Dudo,"""Du"" se for un 18 de Noviembre de 1984, teniendo como integrantes a: Magno LLaccttas-Guitarra, Run Rojas-Guitarra ), Freddy Neira-Sintetizadores, Octavio Medina-Batea y Miguel Tapia-Bajista y Cantante ).  Apenas a un mes de formados ganaron  un campeonato de rock con composiciones, en donde aproximadamente concursaban unas 300 bandas rockeras.
En 1986 graban  su primer disco: ""Distrdo"" el cual tiene mucha acogida. Un o desps, en el o 1987 graban su segundo sencillo: ""Opuestos"", con el que se van consolidando en el ambiente rockero.  Pero es recn en 1988 donde ""Du"" aparece como uno de los grupos mas importantes de la escena nacional cuando el tema ""Extros"" ingresa a las radios y se convierte en  1 en las preferencias del blico.
Han compartido escenario con grupos internacionales como: ""Los Abuelos de la Nada"", ""Los Enanitos Verdes"", ""Los Violadores"" (Argentina), ""Pstico"" (Chile), ""Alaska y Dinarama"" (Espa)."
Edwin Montoya,"Edwin Montoya, conocido como ""El Puquiano de Oro"" o tambn el ""Sor del Huayno"", nac en Puquio el 8 de diciembre de 1947.  Tiene 3 Discos de Oro:Me recorda,Te Recorda yArguedas ninchi (Nuestro Arguedas) "
El o rontico,o de latin reggaeton y fusn tropical formado por Sammy & Chris.
El Grupo Celeste,"El Grupo Celeste es un grupo inrprete de sica tropical andina creada en el Pe, en el o 1974, por su director, el compositor ctor Casahuan Bendezu. Es una de los grupos con mayorxito en el Pe durante los os 70's, 80's y recientes.  Fue en Grupo Celeste que el recordado Chacan inic su carrera como inrprete."
El hombre Misterioso,"El concepto de El Hombre Misterioso se sia en el spoken word y la superposicn de texturas nicas, sumadas desde el rock experimental hacia las descargas de percusn, inspirados por el proto punk, la psicodelia, la sica negra, la electnica, el pop conceptual, el mantra sicotpico y la tmica urbana. En la base, bajo y batea crean loops tocados asticamente. En la superficie, guitarras, teclados y percusiones generan una paleta de colores de sica contemponea brida en su concepcn pero concreta en su intensidad.
Han editado tres discos en Pe: ""Pez Raro"" (Descabellado Records, 2004) e ""Inside The Corporation"" (Descabellado Records, 2009) y Ausencia (Descabellado Records, 2013). Y un LP en vinilo en Alemania: ""The Achorado Sound Of El Hombre Misterioso"" (Nasoni Records, 2008).
Con s de 10 os de trayectoria, El Hombre Misterioso ha tocado en festivales en Brasil y en Pe, y han participado de diversas compilaciones a nivel mundial. Actualmente sen parte del soundtrack oficial de la saga de documentales audiovisuales ""One Day On Earth"", y recientemente estuvieron presentes en el Festival Selmonos 2013, en Oxapampa.
Integrantes:
Santiago Pillado (voz, batea)
Richard Gutrrez (bajo, coros)
Fernando Salon (percusiones)
Humberto Polar (guitarras, FX, voz)
Alonso del Carpio (teclados, FX, coros)"
El Indio Mayta y sus Wiracochas,"Miguel Angel Silva Rubio, s conocido comoIndio Mayt (*Celenn, Cajamarca, 25 de diciembre de 1931 - Lima, 19 de junio de 2010), fue un sico vernacular, difusor del folclore cajamarquino, considerado uncono de la cultura popular del Pe."
El jilguero del Huascan,"Ernesto Samuel nchez Fajardo (Bambas, Provincia de Corongo, Departamento de Ancash, Pe, 1928-Lima, 23 de diciembre de 1988) fue un cantante peruano de sica andina, s conocido con el seunimo de ""El Jilguero del Huascan""."
El Kasike,El Kasike es un rapero chalaco que canta hip hop y rap junto con Callao Cartel y tambn de manera independiente.
El Polen,"El Polen fue una de las primeras bandas -sino la primera- en hacer rock fusn en Arica Latina. Los deres de este notable grupo peruano, fundado en 1969, fueron los hermanos Rl y Juan Luis Pereyra. Anteriormente, entre 1964 y 1966, n en edad escolar, formaron parte de los primeros Shains y luego del grupo Los Drags. En ese lapso de tres os entre el 66 y el 69 se producia la evolucn del rock garagero que haan en Los Shains y Los Drags al sonido con esritu hippie fusionado con nuestra sica andina, que es el sonido distintivo de El Polen. Quis la autenticidad de su sica se deba a que los integrantes de El Polen realmente llegaron a vivir como una comunidad hippie y a que recorrieron el Pe profundo. Tambn contribuyeron a esta evolucn, desde luego, las influencias musicales. El investigador Carlos Torres Rotondo menciona entre otras a bandas como The Incredible String Band, Is a Beautiful Day, T-Rex, etc. Es decir, sica que muy pocos escuchaban en ese entonces en el Pe. En 1972 y 1973 grabaron para el sello Virrey dos tremendos LP: ""El Cholo"" y ""Fuera de la ciudad"", luego vino la disolucn del grupo en 1975. A fines de los os noventa se volvieron a reunir para grabar sultimo disco: ""Signos e Instrumentos"", otro gran LP."
Electnica de Lima,?
Eloisa Angulo,"Elsa Angulo (* Lima, 1919 - ibidem, 1991) fue una destacada cantante peruana de sica criolla, se le ga el tulo de Soberana de la Cancn Criolla."
"Eusebio ""Chato"" Grados","Eusebio Grados Robles, natural de Cerro de Pasco, inic su vida arstica en la cada del '70, a partir de la cual ha desarrollado una exitosa carrera de cantante vernacular.  La Municipalidad Provincial de Huancayo, lo distingue como Hijo Predilecto de la ciudad."
Eva Ayln,"Maa Anlica Ayln Urbina (nacida en Lima, 7 de febrero de 1956), mejor conocida como Eva Ayln, es una inrprete y folclorista peruana. Interpreta neros afroperuanos y valses criollos. Eva Ayln ha sido nominada tres veces al Grammy Latino para Mejorlbum Folkrico.  Ayln es coach de La voz Pe (2013)
Fue criada en el seno de una tradicional familia lima, encabezada por su abuela. Es devota del Sor de los Milagros. Su nombre arstico es Eva Ayln en honor a su abuela Eva."
Evocacn Criolla,"Agrupacn integrada por reconocidos venes sicos de amplia trayectoria en la difusn de nuestra sica popular costa: Carlos Ayala (guitarra), Renzo Gil (guitarra), Carlos Castillo (voz) y Dick Mano (can)"
Familia Pillco,"Familia de sicos cusquos con una destacada trayectoria y reconocimiento a nivel mundial, particularmente en pses europeos.  Los conjuntos dirigidos por el violinista Reynaldo Pillco son conformados por Alejandro Huan, Enrique Pillco Paz, Valenn Pillco Oquendo, Reynaldo Pillco Paz, y Jaime Arias."
Federico Tarazona,"Federico Tarazona (conocido como Fico Tarazona, 11 de junio de 1972) es un compositor y charanguista peruano.  Nac en Huaraz. Su infancia y juventud transcurrieron en los Centros de Aplicacn de la Universidad La Cantuta, donde reali sus estudios escolares y en donde tuvo tambn su primer contacto con el charango.
Recib sus primeras lecciones de vion y solfeo de su padre a los 8 os de edad y un o desps inic sus estudios de piano con su hermana. Aprend a tocar el siku, o zampa, con Pedro Rodguez San Miguel en la escuela, y fue al mismo tiempo autodidacta para el aprendizaje del charango. A los doce os, fue invitado a formar parte de la Estudiantina Universitaria de La Cantuta, en donde partici durante casi cinco os.
Estud guitarra csica con Ricardo Barreda y composicn con Walter Casas Nan en el Conservatorio Nacional de sica (CNAM) de Lima. Tambn tomo clases particulares condgar Valrcel y fue por cuatro os profesor de charango, solfeo, armoa y contrapunto en la Escuela Nacional Superior de Folklore Jo Maa Arguedas en la tedra. A comen a trabajar su libro en La Escuela Moderna del Charango.
Obtuvo el Premio Nacional de Composicn del CNAM de Lima en 1995, y el premio Southern Pe al talento musical en la rama de composicn en 1997.
Via a San Petersburgo, Rusia, donde reali estudios de especializacn con Genady Belov en el Conservatorio de San Petersburgo. Luego estud composicn y guitarra csica con Sonja Prunnbauer en el Instituto Superior de sica de Friburgo en Friburgo, Alemania en donde fue becado tambn por la KAAD. Tambn estud alisis musical y escritura musical en el Conservatorio de Nancy, y actualmente realiza estudios de electroastica en el Conservatorio de Amiens en Francia.
Destaca como concertista de charango, y da conciertos por todo el mundo. Ha trasladado conxito las cnicas de la guitarra csica al charango, interpreta obras del repertorio csico y popular latinoamericano, y realiza adaptaciones de obras originales para vihuela, ld, guitarra y vion. Es creador del hatun charango peruano."
Feiser,"Feiser fue una banda de punk/hardcore formada por el ahora periodistalamo rez-Luna (voz y guitarra), Ands Rojas (batea) Percy Ghilardi (guitarra) y Jo Valderrama (bajo).lamo y Andres tocaban en la banda Relayer, mientras que Percy y Jo tocaban en la banda Chicama.  Cuando las bandas se dividieron, los integrantes dicidieron formar Feiser.  El nombre se deriva del efecto de guitarra llamado ""Phase"".  Gino Rodriguez se un a la banda posteriormente en el teclado."
lix Casaverde,"Don lix Casaverde fue un destacado inrprete, compositor y arreglista peruano.  Como guitarrista profesional autodidacta, tuvo s de 49 os de vida profesional durante los cuales reali una serie de obras musicales que compara con la pedagoa en la Escuela Nacional del Folklore y en la Gran Unidad EscolarRicardo Palm, donde dictaba el curso de sica, gracias a que en la cada de los 8s recib las Palmas Arsticas magisteriales.
Ades de uno de los  precursores del vals criollo tradicional que aparec en los os 70, lix Casaverde fue uno de los grandes impulsores de la fusn de la sica de la costa con el jazz y el bossa nova.
Don lix Casaverde radi durante ocho os en xico acompando a la cantante Tania Libertad hasta el 2009, o en el que regresa a nuestro ps para cumplir una serie de compromisos arsticos y estar junto a su familia. Tambn fue sico de renombradas artistas como Chabuca Granda, Eva Ayln, Susana Baca, Bartola y July Freundt.  Siempre estaba dispuesto a apoyar a las nuevas promesas de la sica, de acuerdo a sus colegas.
Cuatro Tiempos venes Negro, es su xima obra. El tema es compuesto de cuatro momentos: festejo, marinera-zamacueca, lan y una coda en la que el festejo y el lan dialogan con brillantez. Fue grabado en varias ocasiones: la primera de ellas en el disco Tarimba Negra, grabado por Chabuca Granda en Espa, donde se con, ades, con el concurso de varios sicos espoles, entre ellos Ricardo Miralles, el arreglista de Joan Manuel Serrat."
Flor Canelo,"Flor Canelo, nacida en Lima, es maestra, pianista formada en el Conservatorio Nacional de sica. Ha sido solista de la Orquesta Sinnica Nacional y ha realizado una importante labor de investigacn de la sica tradicional andina.
Desde 1989 Flor Canelo radica en el Cusco, donde dirige la Asociacn Cultural Qantu, la primera institucn en que aplica el todo Suzuki en esa ciudad. Su labor docente pone grannfasis en la educacn de menores de edad, en sica csica y andina."
Flor Pucarina,"Leonor Efigenia Cvez Rojas (Puca, Huancayo, Pe, 22 de septiembre de 1935 Lima, 5 de octubre de 1987). Fue una de los baluartes de la sica andina peruana, considerada como una de las mejores cantantes de la sica peruana. Fue conocida en el ambiente musical con el alias La Faraona del Cantar Wanka."
Fgil,"Fgil es un grupo peruano de rock progresivo fundado en agosto de 1976 en la ciudad de Lima. Es considerado uno de los grupos s importantes del rock peruano debido a su trascendencia y calidad musical.
Su nombre proviene de ""Fragile"", unlbum del grupo brinico Yes. Fue el primer grupo masivo de supoca, a pesar de que su estilo progresivo era propio de la cada de los setenta. Grabaron en 1980 el primer videoclip hecho en Pe: Avenida Larco, su cancn s embletica.
Durante la cada de los 70, Octavio Castillo, sar Bustamante y Luis Valderrama ya haan sica, luego se integraa Harry Anton en batea, sin embargo es en 1976 con el ingreso de Ands Dulude que se formaa Fgil. La banda empe tocando temas en ings, luego Harry Anton fue sustituido por Arturo Creamer.
En 1980 la banda lanza su primera produccn Avenida Larco, ese mismo o grabaan el videoclip del tema Avenida Larco, el cual sea el primer deo musical realizado en el Pe.
En 1984 durante un viaje a Argentina, Ands Dulude se separa de la banda , viaja a xico con la banda de Rulli Rendo. Debido a ello se integ al grupo una cantante argentina llamada Pin Folgado, con ella sacaron el sencillo Nave Blanca y Antiroes, temas que tendan sus respectivos videoclips.
En 1989 Ands Dulude retorna al grupo y lanzan su segunda produccn titulada Serrao.
En 1990 lanzan el disco recopilatorio titulado honimamente Fgil.
En 1992 entran a grabar su tercera produccn de estudio titulada Cuento Real, grabada en New Jersey, donde el aspecto social prima como una filosoa perenne. Para este disco la banda estaa alineada con Ands Dulude en voz, Luis Valderrama en guitarra, sar Bustamante en bajo, Octavio Castillo en teclados y flauta y Jorge Durand en la batea.
Jorge Pardo tuvo un breve paso por el grupo como vocalista, luego reclutaron a Santino De La Torre para en 1997 lanzar su quinta produccn de estudio, Alunado donde incluye nuevas versiones Avenida Larco , interpretados por Santino De La Tore. Posteriormente Santino de el grupo y tras un breve receso.
En 1999 regresa a la banda Ands Dulude y graban ellbum en vivo Sorpresa del Tiempo, el cual se gra en diciembre en el ""Muelle Uno"" en la costa de Lima, el cual se editaa en 2003 con el apoyo del sello frans Musea Records."
Fresialinda,"Cantante folcrica nacida en Tacna, inic su vida arstica en el o 2005."
G-3,"G-3, banda de hardcore punk originaa de Lima, Pe. Conformada originalmente por Gonzalo Farn (guitarra, voz), Gabriel Bellido (bajo, coros) y Guillermo Figueroa (batea), fue una de las bandas s influyentes en la escena lima."
Gabriel Alega (Sexteto de Jazz Afro-Peruano),El Sexteto de Jazz Afro-Peruano (The Afro-Peruvian Sextet) fue formado por Gabriel Alega en el o 2005.  Desde entonces ha tenido muchoxito en Norte Arica y Pe.  El sexteto se caracteriza por brindar una interpretacn auntica de fusiones entre ritmos afro-peruanos y armoas de jazz.
nesis,"E Jurado Zurita, junto a sus hermanos Jos y Rodolfo, crearon el 27 de Marzo de 1972 en la comunidad campesina de Muquiyauyo - Huancayo el estilo  que ahora es muy difundido y conocido en el ambiente arstico nacional e internacional.
Bajo la direccn musical de Jo Jurado Ordez, quien es tambn autor y primera guitarra, y su hermano Ali Jurado Ordez, hijos del maestro Eli Jurado Zurita, nesis contia el estilo original que los caracteri desde sus ogenes."
Gian Marco,"Gian Marco Javier Zignago Alver es un cantante y compositor peruano, de tesitura vocal 'Batono'. Sus canciones, de las cuales es autor, se han vendido en miles de copias delbumes.  Los premios obtenidos como el Grammy Latino al Mejorlbum Cantautor, en los os 2005, 2011 y 2012, y su nombramiento como ""Embajador de buena voluntad"" por UNICEF son algunos de los reconocimientos obtenidos en sus s de 20 os de trayectoria profesional."
Grabaciones de Roberto Wangeman,
Grabaciones del Smithsonian,"Smithsonian Folkways Recordings es la compa discogfica de la Smithsonian Institution, caracterizada por documentar, preservar y distribuir sica folcrica y sica del mundo en general, continuando a el trabajo de su fundador Moses Asch, el cual fun el sello discogfico Folkways Records en 1948. En 1987, la Smithsonian Institution adquir Folkways Records, renombndolo a Smithsonian Folkways Recordings y convirtndolo en una rama del Smithsonian Institution's Center for Folklife and Cultural Heritage el cual preserva la coleccn y los archivos de Ralph Rinzler. Otra rama de Smithsonian Folkways es Smithsonian Global Sound, el cual utiliza Internet para documentar, grabar, archivar, catalogar y digitalizar sica y otras expresiones de arte verbal, distribundolos a tras del World Wide Web."
Grupo 5,"Una historia musical llena de grandes alegas, penas y mucho sacrificio. Grupo 5, considerada por los cticos como la agrupacn de cumbia s exitosa del momento, fue creado un 31 de enero del o 1973 en Monse-Chiclayo por los hermanos Elmer y ctor Yain Uyn, dos sicos que desde temprana edad, demostraron que la sica cora por sus venas, inicndose con sica rontica. Losxitos empezaron para ellos con ""Recrdame"" y ""No pongas ese disco"", estaltima produccn editada tambn por la disquera Micron en la Argentina, logrando a su corta edad la tan ansiada internacionalizacn. Este inesperado salto al estrellato hizo que incluyeran instrumentos de viento, llegando a hacer sica tropical, espeficamente el nero de cumbia, ya en el norte de nuestro ps, ya se hablaba de Elmer Yain Uyn como el ""Farn de la cumbia"", acaso uno de los apelativos s reconocidos por los conocedores de la cumbia en nuestro ps debido a su exitosa trayectoria arstica.
Tras su buen do para la sica, han obtenido premios y discos de oro por las venta de sus producciones discogficas por lo que tambn se le conoce como el GRUPO DE ORO DEL PERU, losxitos ""Pagas"", ""Tormenta"", ""Suo Contigo"", ""Amigo"" llegaron a posicionar a Grupo 5 como una de las potencias musicales s tradicionales del Pe y fueron reconocidos por el sello INFOPESA. Canciones como ""La Gua gua"", ""Parranda la negrita"", ""Coran herido"", ""Amarte hasta la muerte"", sus pximas producciones musicales, se convirtieron en discos de oro en aquel entonces, reconocidosxitos interpretados por Elmer Yain Uypan, quien demost la tremenda capacidad de llevar a esta prestigiosa orquesta al lugar que siempre anhelaba.
No solo en el Pe ya se hablaba del furor de Grupo 5 sino en el extranjero. Fue a que Elmer Yain, tomando la batuta de su agrupacn, decide explorar otros mercados musicales y encuentra en Lisandro Meza Jr. (Chane Meza) de Colombia, su mejor aliado para sacar adelante su primera coproduccn musical en el extranjero en los estudios de CA REDORDS- COLOMBIA titulada ""Viva el amor"" donde destacanxitos como ""Coran de Piedra"", ""Propiedad privada"", ""La Ceiba"", ""Casarme contigo"", ""Al son que me toquen"", lo cual permit que el pueblo Monse fuera reconocido como cuna de grandes inrpretes y compositores.
Grupo 5 fue muy solicitado en Argentina, Chile, Bolivia y en Ecuador, y las interminables giras en la costa, sierra y selva de nuestro ps, no dejaron que don Elmer Yain Uyn desfallezca en su lucha por mantener a su orquesta como la de mayor arraigo popular en el ps. ""Casarme contigo"", ""Al son que me toquen"", fueron dosxitos que se sumaron a que sus ambiciones musicales se mantengan intactas. En el o 1999 el ""Farn de la cumbia"" ya cuenta con el apoyo de Elmer y Andy Yain Quesqn, sus hijo, dos venes que en aquel entonces se convirtieron en su soporte en el complicado mundo de la sica y dan que hablar al grabar ""Quiero olvidarte"", ""Alma enamorada"" y ""Mix Valentina"". Esteltimoxito es qui uno que s identifica a la orquesta y que hasta hoy forma parte de su valioso repertorio musical.
La vida para la familia que conforma Grupo 5 caminaba como un cuento de hadas. Si bien tuvieron altas y bajas, penas y decepciones, el caro del blico y las interminables giras se convirtieron en la mejor medicina. Sin embargo el 09 de noviembre del o 1999 la vida les camb por completo. El ""Farn de la cumbia"", mur en un terrible accidente automovistico. Sin duda todo el norte del Pe llo la partida del der y un mar de dudas fueron escribndose en el camino con respecto al futuro de la orquesta. Los cticos ya comenzaban hablar de un fracaso inminente y la desaparicn de Grupo 5. Sin embargo las ganas por no culminar la historia musical por parte de la familia Yain Quesqn se convirt en el mejor respaldo.
Fue a que Elmer y Andy Yain Quesqn, dos venes sicos sin experiencia en el mercado pero con muchas ganas de superacn logran continuar el legado que deja su inmortal padre. Elmer Yain Junior se hizo cargo de la produccn musical, mientras Andy Yain de la direccn musical de la orquesta. El camino fue complicado, la envidia de muchos promotores y la ambicn de la competencia, provo que los hermanos Yain Quesqn maduraran pidamente. Fue a que en el 2001 luego de batallar contra muchas adversidades logran grabar ""A se goza"", en el 2003 ""Mete mi pi"", ""Alma entristecida"" en el 2005, temas con medianoxito provocan que los ojos de los cticos volvieran sus miradas en el consagrado ""Grupo de oro"".
En el 2006 la historia dexito del Grupo 5 vuelve a resurgir bajo la produccn de Elmer Yain Jr. graban temas como: ""Morir de Amor"", ""Motor y Motivo"", ""Te vas"", ""Me enamo de ti y q"", ""Quien cura"", convirtndose en pocas semanas enxitos musicales, no solo entre sus grandes legiones de faticos que lo segan en sus presentaciones sino en todo el Pe. Propuestas de Chile, Argentina, Bolivia, Ecuador, Italia, Espa, USA, Jan, se convirtieron en la agenda diaria de la agrupacn. Todo el Pe y el mundo cantaba y disfrutaba de los medicos temas de la orquesta. Al poco tiempo lle los discos de oro, platino, y con ellos los premios Apdayc como mejor orquesta de cumbia en el Pe en el 2008, 2009 y 2010(rculo acamico APDAYC). En el o 2009 estrenaron su pecula motor y motivo(no es una pecula biogfica),la primera pecula que se hace a una orquesta de cumbia en el Pe. En enero del 2010, Arica Televisn presen la miniserie Puro Coran, que pretende ser una biograa sobre los inicios del grupo."
Grupo Alegria y Los Jinetes del Amor,
Grupo Azul,Grupo de Cumbia cusquo activo durante los os '70.
Grupo ctar,"El Grupo ctar es una agrupacn de cumbia peruana, formada en Buenos Aires, Argentina en el o 1994 por Johnny Orosco Torres, (cantante), Ricardo ""Papita"" Hinostroza (congas), Enrique Orosco (bajista) y Juan Carlos Marchand (batea) Jo Quispe (productor).
De la mano de Johnny Orosco, llegaron a su momento s destacado en 2000, gracias a la difusn del tema ""El arbolito"", que se ubi en el Pe en los primeros lugares del ranking radial a nivel nacional.
Aunque la mayoa de su repertorio estaba compuesto por temas antiguos, los arreglos del grupo le otorgaban un interpretacn diferente ampliamente aceptada por el blico.
Un tgico accidente en Buenos Aires en Mayo del 2007 aca con la vida de la mayoa de sus miembros originales.  Luego del velatorio en sus domicilios recibieron el homenaje blico y condecoracn por Servicios Distinguidos, entregada por el presidente de la reblica, Alan Gara rez, en la Plaza de Acho, para luego ser sepultados en el Cementerio de Huachipa, el domingo 8 de julio de 2007.  Deyvis Orosco, el hijo de Johnny Orosco, meses desps del tgico suceso, relanza el nuevo grupo ""ctar"" con nuevos integrantes."
Hermanos Gain Castro,"Los Hermanos Gain Castro son un o de hermanos ayacuchanos (Rodolfo y Diosdado) con una importante trayectoria a nivel nacional e internacional.  Iniciaron su carrera en el 1987 y se separaron en el 2002, para volver a reunirse en el o 2012."
Hermanos Gara rate,"Los hermanos Rl (Ayacucho, 1931) y Nery (Ayacucho, 1926 - 1980) Gara rate conformaron un o de canto y guitarra en 1966, convirtndose a en uno de los conjuntos s importantes y representativos de sica andina en el Pe.  Rl por su parte sigu una carrera s extensa como solista que contia hasta nuestros as, con importantes aportes culturales y educativos al ps y reconocido por el Instituto Nacional de Cultura comoPatrimonio Cultural Vivo del Pe."
Hermanos Gaste,"Los hermanos Gaste provienen de una familia de sicos de Jauja, Jun, en la sierra central del Pe. De padre violinista y abuelo arpista, incursionaron desde temprana edad en la ejecucn del saxo para continuar la tradicn musical familiar. Con Ands (1973) en el saxo alto y Jorge (1976) en el saxo tenor, su propuesta incorpora tanto motivos populares andinos como composiciones propias, inspiradas en la belleza de los paisajes naturales y en los sonidos de la regn."
Hermanos Yain,"La orquesta Hermanos Yain es un grupo de cumbia peruana proveniente de Monse, Chiclayo, formado principalmente por Walter y Javier Yain en el o 2000."
Hoja de Parra,Grupo de Latin Pop formado en Lima en el o 2003.
Inyectores,"Inyectores es una banda subternea peruana de Hardcore punk medico que nace a finales del o 2000 de la disolucn de la banda G-3, del mismo nero. La conforman los fundadores del grupo Gonzalo Farn en la voz/guitarra y Gabriel Bellido en el bajo, al lado de Riki Noriega en la segunda guitarra y Sergio ""Saito"" Chin en la batea."
Jaime Cuadra,"Jaime Jo Cuadra Ferndez (Pe, 26 de noviembre de 1970) es un sico, productor y comunicador audiovisual peruano. Comen su carrera musical en 1986 como sico, en 1992 como solista y en 1994, como productor musical."
Jarn Solar,"o de sica instrumental que fusiona estilos de sica electnica - pop, ambient y mid-tempo con guitarras ectricas.  Es conformado por Tito Dominguez y Alejandro Castillo."
Jas,"Jas es un grupo peruano exponente del Ska en latinoamerica, que nace en 1986 de la mano de dos de los componentes de la banda Hielo, el guitarra y vocalista Sergio Cava y el batea Jes Hurtado (jotache), junto con el bajista Alex Nathanson. Deciden bautizar la banda como JAS por las iniciales de los nombres de sus tres componentes fundadores. Alex nathanson sea desps sustituido por Coco Cors y pronto se sumaa Joni Chiappe. Desps de su hit El rock de los 8, uno de sus grandesxitos es Personalidad. A tan lo un mes de lanzar Personalidad, el tema sube posiciones en los rankings de las principales radios limas hasta alcanzar los primeros puestos y en algunas de ellas, llegan a ser mero uno. El gancho de Personalidad para gustar fue su letra divertida y su ritmo ligero. Gracias alxito rotundo de Personalidad, CBS Discos del Pe, que en un primer momento haa desdado su propuesta musical, ficha a la banda y edita su primer LP titulado Mueres en tu ley, el cual es lanzado en diciembre de 1987. Tras una serie interminable de conciertos por todo el Pe, presentaciones tanto en radio como en televisn y entrevistas para revistas y perdicos locales, los integrantes de JAS empiezan a preparar nuevas composiciones con miras a lanzar su siguiente larga duracn, las cuales fueron presentando en algunas tocadas durante 1989. Sin embargo, las cosas no parecen marchar de maravillas en el seno de la banda, pues el tecladista Joni Chiappe se va del grupo siendo reemplazado por sar. El grupo se disuelve y Sergio Cava abandona Pe, viaja a Suiza, y Espa, donde pasa s de 10 os. En 2004 regresa a Pe siendo a partir de ahora Fiorella Cava, activista transexual y escritora, y el grupo retoma su carrera. 
"
Javier Echecopar,"Inic sus estudios musicales a los 7 os, con profesores privados y en el Conservatorio Nacional de sica del Pe. Al rmino de los mismos, fue becado por la UNESCO para proseguir su formacn en la Ecole Normale de Musique de Pas. Posteriormente obtuvo una beca del Consejo Brinico para realizar estudios especializados en el Guildhall School of Music de Londres. Ha ejercido la docencia en conservatorios en el Pe, Latinoarica y Europa.

Desde sus inicios, ha obtenido el reconocimiento del blico y de la ctica en el Pe y en el extranjero, por sus dotes interpretativas como concertista y tambn como compositor. Ha efectuado durante os un valioso y profundo trabajo de investigacn sobre la sica peruana, centrado en dos grandes vertientes: el periodo barroco colonial y la tradicn popular. Esta tarea lo ha llevado a recorrer el Pe para investigar y preservar el repertorio y la cnica de la sica tradicional. Igualmente, ha realizado numerosas investigaciones en catedrales, conventos, museos y archivos tanto nacionales como extranjeros. Asimismo, ha grabado 14 discos y publicado varios libros de partituras de sica barroca, tradicional y de sus composiciones, gran parte de ellas editadas en Europa.

Ha recibido ltiples distinciones nacionales e internacionales, merced a su actividad como inrprete, compositor e investigador. En 1993 fue nombrado corresponsal ante la UNESCO-Pas para el Programa del Fondo Internacional para la Promocn de la Cultura, Artistas Transfronteras, y el Ministerio de Educacn del Pe decla su obra de intes cultural para la nacn. Anualmente realiza giras internacionales de conciertos y es invitado como jurado en diferentes conservatorios europeos. Ha sido fundador y director de la Escuela de sica de la Universidad Calica del Pe y es miembro activo de varias entidades peruanas e internacionales dedicadas a la investigacn y a la difusn del repertorio musical peruano y latinoamericano. Es Miembro Consultor de la Comisn Episcopal para los bienes culturales de la Iglesia y actualmente ha sido destacado a Madrid como Agregado Cultural del Pe en Espa."
Javier Lazo,"Javier Lazo (Lima 1973) es un compositor y cantante de sica popular peruana, poseedor de un estilo propio que renueva las viejas tradiciones.
Ha sabido extraer de las rces musicales peruanas, el germen para una nueva sica mestiza, una que continua la senda de Chabuca Granda, Andres Soto y de Susana Baca, adiendo el ingrediente de una poderosa y singular personalidad.
En su obra combina la poea y la sica negra del Pe. Ha compartido escenario con los s destacados sicos peruanos y es compositor de varios temas interpretados por Susana Baca en sus cuatroltimos discos.
Como productor musical tiene en su haber varios discos, contribuyendo a al desarrollo, promocn y renovacn de la cancn popular del Pe."
Javier Molina,"Guitarrista Integrante del Elenco Nacional de sica y Danza de la ENSF Jose Maria Arguedas, donde a la vez es profesor de Guitarra Andina.  Ha realizado la transcripcion de temas andinos Cuadernos de sica (Lima, 2000), el libro de partituras: Guitarra peruana Seis cuerdas por los caminos del Pe (Lima, 2001), a como ltiples producciones con el Conj. Estrella Andina de Huamanga y la grabacn de un CD ""Guitarra peruana: seis cuerdas por los caminos del Pe""."
Jean Pierre Magnet,"Jean Pierre Magnet (Lima, 11 de septiembre de 1949) es un saxofonista, compositor, productor y director musical peruano. Su primerxito fue con la hisrica banda de rock Traffic Sound (1969-1972), con quienes lograa un fama tanto en el Pe como tambn en Argentina, Chile y Brasil, realizando giras internacionales. Tras la separacn de Traffic Sound, for agrupaciones s inclinadas al jazz y al folclore peruano como La Gran Banda, Wayruro y PeruJazz. Una de las grandes caractesticas de este sico es su sensibilidad para explorar distintos neros a tras de su carrera musical tanto desde el rock psicolico en sus inicios con Traffic Sound pasando por el jazz, ritmos afroperuanos, ritmos caribos, ritmos brasilos, mambo hasta la sica andina."
Jo Luis Maduo,"Jo Luis Maduo, sico peruano, es cultor de diversos neros musicales dentro de los que destacan la sica afroperuana y andina, el jazz y el world music. Con sus composiciones y producciones, difundidas a tras de discos publicados y conciertos, ha llevado a la sica peruana a otras esferas colondose en la vanguardia y delineando nuevos caminos que han sido reconocidos por la ctica internacional.
En la Industria de la sica Jo Luis se ha desarrollado: como Artista (solista), como Pianista para otros artistas y como Productor, Compositor y Arreglista en producciones discogficas, conciertos, cine, danza, teatro y televisn."
